19	1025
19	1044
19	1046
19	1284
19	1285
19	1286
19	1287
19	1288
19	1289
19	1290
19	1291
19	1292
19	1293
19	1294
19	1295
19	1296
19	1297
19	1298
19	1299
19	1300
20	0
20	2
20	3
20	27
20	36
20	37
20	40
20	45
20	47
20	49
20	50
20	52
20	58
20	67
20	68
20	75
20	80
20	83
20	108
20	112
20	153
20	167
20	189
20	352
20	412
20	903
20	962
20	969
20	995
20	1003
20	1140
20	1143
20	1148
20	1149
20	1164
20	1168
20	1177
20	1178
20	1179
20	1183
20	1192
20	1207
20	1219
20	1242
20	1304
20	1306
20	1308
20	1309
20	1310
20	1317
20	1318
20	1319
20	1321
20	1323
20	1324
20	1330
20	1331
20	1338
20	1341
20	1342
20	1345
20	1350
20	1362
20	1365
20	1371
20	1375
22	0
22	18
22	30
22	49
22	115
23	0
23	5
23	7
23	11
23	30
23	38
23	40
23	42
23	818
23	1412
24	0
24	27
24	30
24	50
24	101
24	112
24	189
24	1428
24	1429
24	1430
24	1431
24	1435
24	1436
27	0
27	3
27	13
27	18
27	20
27	24
27	30
27	37
27	47
27	49
27	50
27	51
27	58
27	67
27	68
27	71
27	75
27	80
27	83
27	87
27	98
27	101
27	108
27	112
27	115
27	189
27	280
27	295
27	305
27	319
27	362
27	378
27	412
27	413
27	415
27	431
27	433
27	449
27	659
27	773
27	903
27	962
27	963
27	995
27	1003
27	1005
27	1021
27	1140
27	1143
27	1148
27	1149
27	1163
27	1164
27	1168
27	1175
27	1177
27	1178
27	1179
27	1185
27	1187
27	1192
27	1195
27	1207
27	1208
27	1219
27	1242
27	1244
27	1248
27	1249
27	1308
27	1309
27	1318
27	1331
27	1334
27	1350
27	1436
27	1498
27	1505
27	1506
27	1508
27	1509
27	1510
27	1513
27	1514
27	1520
27	1521
27	1523
27	1524
27	1534
27	1535
27	1538
27	1539
27	1541
27	1543
27	1544
27	1545
27	1550
27	1553
27	1554
27	1557
27	1558
27	1559
27	1570
27	1578
27	1580
27	1584
27	1586
27	1592
27	1595
27	1599
27	1601
27	1603
27	1606
27	1608
27	1610
27	1621
27	1622
27	1623
27	1626
27	1640
27	1645
27	1648
27	1653
27	1654
27	1655
27	1658
27	1664
27	1666
27	1667
27	1670
27	1675
27	1677
27	1679
28	0
28	1686
29	0
29	2
29	5
29	7
29	11
29	13
29	30
29	42
29	47
29	52
29	54
29	56
29	67
29	91
29	102
29	124
29	159
29	169
29	176
29	185
29	217
29	620
29	719
29	773
29	878
29	908
29	915
29	969
29	1521
29	1570
29	1693
29	1696
29	1697
29	1698
29	1701
29	1702
29	1703
29	1707
29	1709
29	1711
29	1714
29	1716
29	1717
29	1718
29	1721
29	1722
29	1724
29	1729
29	1730
29	1734
29	1741
29	1742
29	1752
29	1753
29	1762
29	1768
30	0
30	2
30	3
30	5
30	7
30	11
30	13
30	15
30	16
30	18
30	19
30	22
30	23
30	24
30	27
30	29
30	31
30	34
30	36
30	37
30	38
30	40
30	42
30	47
30	49
30	50
30	52
30	54
30	56
30	57
30	58
30	62
30	65
30	67
30	69
30	75
30	78
30	80
30	83
30	88
30	90
30	91
30	99
30	102
30	105
30	108
30	115
30	124
30	150
30	159
30	180
30	189
30	232
30	655
30	677
30	881
30	885
30	896
30	898
30	900
30	901
30	912
30	913
30	915
30	921
30	923
30	935
30	1014
30	1092
30	1102
30	1157
30	1163
30	1164
30	1168
30	1177
30	1178
30	1187
30	1192
30	1208
30	1242
30	1248
30	1334
30	1428
30	1501
30	1505
30	1666
30	1729
30	1775
30	1776
30	1778
30	1779
30	1780
30	1783
30	1791
30	1795
30	1805
30	1806
30	1811
30	1815
30	1817
30	1821
30	1827
31	0
31	30
31	45
31	88
31	112
31	901
31	1133
31	1778
31	1806
31	1843
31	1844
31	1845
31	1846
31	1847
31	1848
31	1849
34	0
34	2
34	13
34	30
34	761
34	773
34	909
34	1388
34	1397
34	1852
34	1854
34	1856
36	0
36	3
36	7
36	18
36	20
36	30
36	40
36	45
36	49
36	67
36	83
36	102
36	108
36	112
36	115
36	159
36	189
36	202
36	215
36	229
36	246
36	279
36	295
36	300
36	305
36	352
36	413
36	420
36	439
36	460
36	501
36	568
36	620
36	631
36	652
36	692
36	719
36	853
36	962
36	1067
36	1168
36	1179
36	1239
36	1304
36	1310
36	1331
36	1366
36	1398
36	1451
36	1510
36	1520
36	1550
36	1554
36	1557
36	1584
36	1586
36	1621
36	1670
36	1729
36	1775
36	1815
36	1872
36	1890
36	1911
36	1925
36	1929
36	1940
36	1955
36	1958
36	1972
36	1992
36	2007
36	2052
36	2058
36	2129
36	2133
36	2137
36	2138
36	2139
36	2140
36	2142
36	2146
36	2147
36	2149
36	2156
36	2161
36	2163
36	2165
36	2166
36	2167
36	2174
36	2176
36	2177
36	2178
36	2179
36	2181
36	2184
36	2185
36	2188
36	2189
36	2191
36	2194
36	2195
36	2200
36	2204
36	2208
36	2215
36	2216
36	2218
36	2219
36	2220
36	2222
36	2223
36	2224
36	2226
36	2227
36	2231
36	2232
36	2234
36	2235
36	2236
36	2237
36	2240
36	2241
36	2242
36	2243
36	2245
36	2253
36	2256
36	2259
36	2260
36	2261
36	2263
36	2264
36	2265
36	2267
36	2268
36	2270
36	2276
36	2278
36	2282
36	2283
36	2285
36	2287
36	2289
36	2291
36	2294
36	2295
36	2297
36	2299
36	2300
36	2302
36	2303
36	2305
36	2307
36	2310
36	2311
36	2312
36	2313
36	2314
36	2315
36	2316
36	2320
36	2321
36	2322
36	2325
36	2326
36	2330
36	2331
36	2333
36	2340
36	2341
36	2343
36	2346
36	2349
36	2350
36	2351
36	2356
36	2359
36	2360
36	2366
36	2368
36	2369
36	2370
36	2371
36	2372
36	2374
36	2375
36	2376
36	2377
36	2379
36	2380
36	2382
36	2386
36	2387
36	2392
36	2394
36	2395
36	2398
36	2399
36	2402
36	2403
36	2406
36	2408
36	2410
36	2417
36	2418
36	2422
36	2424
36	2426
36	2428
36	2431
36	2432
36	2433
36	2435
36	2438
36	2441
36	2448
36	2453
36	2454
36	2455
36	2458
36	2459
36	2463
36	2466
36	2467
36	2469
36	2470
36	2476
36	2477
36	2478
36	2480
36	2481
36	2482
36	2486
36	2489
36	2492
36	2502
36	2515
36	2517
36	2523
36	2524
36	2525
36	2526
36	2527
36	2529
36	2532
36	2538
36	2539
36	2543
36	2551
36	2552
36	2559
36	2562
36	2566
36	2572
36	2575
36	2580
36	2581
36	2583
36	2604
36	2614
36	2622
36	2624
36	2629
36	2634
36	2644
36	2658
36	2663
36	2669
36	2672
36	2684
36	2685
36	2686
36	2703
36	2705
36	2708
36	2714
36	2716
36	2717
36	2718
36	2725
36	2730
36	2732
36	2748
36	2751
36	2756
37	0
37	13
37	20
37	27
37	30
37	47
37	49
37	67
37	68
37	71
37	112
37	115
37	189
37	280
37	896
37	935
37	1148
37	1149
37	1157
37	1163
37	1165
37	1167
37	1177
37	1178
37	1179
37	1197
37	1208
37	1310
37	1580
37	2774
37	2781
37	2782
37	2790
38	0
38	3
38	5
38	7
38	11
38	23
38	30
38	42
38	134
38	137
40	0
40	2
40	5
40	7
40	11
40	20
40	23
40	30
40	36
40	42
40	45
40	47
40	50
40	51
40	54
40	56
40	58
40	69
40	71
40	149
40	150
40	154
40	158
40	159
40	167
40	170
40	180
40	190
40	209
40	214
40	215
40	217
40	220
40	226
40	229
40	232
40	235
40	236
40	237
40	246
40	262
40	265
40	279
40	342
40	557
40	598
40	620
40	621
40	623
40	628
40	633
40	644
40	648
40	659
40	668
40	677
40	685
40	693
40	719
40	770
40	802
40	865
40	901
40	969
40	970
40	981
40	1076
40	1083
40	1138
40	1140
40	1141
40	1157
40	1164
40	1202
40	1240
40	1242
40	1386
40	1393
40	1430
40	1452
40	1513
40	1520
40	1521
40	1557
40	1703
40	1714
40	1791
40	1795
40	1859
40	1863
40	1865
40	1867
40	1873
40	1883
40	1890
40	1896
40	1911
40	1915
40	1920
40	1925
40	1940
40	1955
40	1959
40	1965
40	1974
40	1986
40	1987
40	1995
40	2001
40	2007
40	2061
40	2062
40	2115
40	2133
40	2156
40	2177
40	2216
40	2220
40	2222
40	2276
40	2303
40	2331
40	2349
40	2368
40	2375
40	2398
40	2492
40	2529
40	2539
40	2685
40	2774
40	2805
40	2813
40	2831
40	2835
40	2836
40	2840
40	2843
40	2851
40	2856
40	2857
40	2858
40	2864
40	2868
40	2872
40	2878
40	2882
40	2887
40	2897
40	2900
40	2909
40	2916
40	2923
40	2924
40	2925
40	2926
40	2927
40	2928
40	2935
40	2937
40	2938
40	2939
40	2942
40	2944
40	2949
40	2952
40	2958
40	2966
40	2968
40	2975
40	2979
40	2981
40	2982
40	2991
40	2992
40	2995
40	2998
40	3004
40	3005
40	3008
40	3020
40	3021
40	3022
40	3029
40	3037
40	3045
40	3050
40	3052
40	3053
40	3070
40	3078
40	3081
40	3083
40	3084
40	3085
40	3089
40	3095
40	3103
40	3105
40	3106
40	3108
40	3114
40	3118
40	3126
40	3133
40	3134
40	3139
40	3141
40	3147
40	3149
40	3152
40	3166
40	3190
40	3195
40	3200
40	3201
40	3213
40	3214
40	3218
40	3226
40	3228
40	3229
40	3232
40	3233
40	3236
40	3239
40	3240
40	3241
40	3243
40	3246
40	3256
40	3259
40	3261
40	3267
40	3270
40	3276
40	3278
40	3284
40	3295
40	3299
40	3304
40	3313
40	3316
40	3319
40	3324
40	3328
40	3329
40	3334
40	3336
40	3338
40	3340
40	3344
40	3346
40	3357
40	3360
40	3368
40	3371
40	3372
40	3380
40	3381
40	3387
40	3388
40	3393
40	3396
40	3397
40	3398
40	3411
40	3414
40	3421
40	3433
40	3443
40	3451
40	3458
40	3464
40	3465
40	3469
40	3474
40	3484
40	3490
40	3492
40	3496
40	3498
40	3499
40	3509
40	3516
40	3518
40	3526
40	3529
40	3531
40	3551
40	3553
40	3560
40	3563
40	3575
40	3580
42	0
42	3
42	5
42	7
42	11
42	16
42	23
42	29
42	30
42	38
42	40
42	44
42	54
42	56
42	91
42	124
42	125
42	130
42	134
42	137
42	149
42	154
42	159
42	214
42	215
42	226
42	235
42	649
42	652
42	677
42	692
42	713
42	717
42	731
42	745
42	747
42	3474
42	3596
42	3601
42	3603
44	42
44	108
44	153
44	169
44	190
44	202
44	217
44	240
44	378
44	507
44	572
44	601
44	659
44	719
44	773
44	901
44	1064
44	1242
44	1300
44	1501
44	1520
44	1702
44	1815
44	1817
44	1955
44	2000
44	2033
44	2036
44	2129
44	2177
44	2185
44	2263
44	2268
44	2278
44	2368
44	2369
44	2387
44	2453
44	2539
44	2575
44	2622
44	2730
44	2843
44	2858
44	3052
44	3141
44	3200
44	3295
44	3398
44	3433
44	3496
44	3529
44	3633
44	3634
44	3642
44	3645
44	3655
44	3656
44	3657
44	3661
44	3669
44	3677
44	3680
44	3685
44	3690
44	3693
44	3700
44	3703
44	3715
44	3716
44	3717
44	3718
44	3719
44	3720
44	3725
44	3732
44	3733
44	3743
44	3749
44	3751
44	3755
44	3757
44	3759
44	3763
44	3765
44	3767
44	3774
44	3786
44	3788
44	3796
44	3797
44	3799
44	3803
44	3804
44	3809
44	3811
44	3814
44	3818
44	3823
44	3828
44	3836
44	3844
44	3850
44	3851
44	3852
44	3855
44	3861
44	3864
44	3865
44	3871
44	3876
44	3880
44	3881
44	3883
44	3886
44	3897
44	3901
44	3905
44	3906
44	3915
44	3924
44	3929
44	3936
44	3937
44	3941
44	3942
44	3956
44	3965
44	3969
44	3970
44	3976
44	3979
44	3984
44	3985
44	3995
44	4002
44	4029
44	4030
44	4038
44	4045
44	4046
44	4049
44	4055
44	4057
44	4073
44	4074
44	4086
44	4089
44	4108
44	4119
44	4120
44	4130
44	4132
44	4134
44	4138
44	4141
44	4150
44	4151
44	4166
44	4174
44	4177
44	4192
44	4198
44	4203
44	4208
44	4221
44	4226
44	4232
44	4236
44	4239
44	4244
44	4261
44	4264
44	4270
44	4283
44	4293
44	4294
44	4300
44	4305
44	4310
44	4313
44	4318
44	4319
44	4325
44	4332
44	4346
44	4347
44	4368
44	4369
44	4372
44	4377
44	4380
44	4381
44	4383
44	4393
44	4403
44	4405
44	4434
44	4444
44	4458
44	4467
44	4469
44	4478
44	4483
44	4486
44	4497
44	4505
44	4511
44	4518
44	4522
44	4529
45	0
45	2
45	13
45	16
45	18
45	19
45	20
45	31
45	36
45	40
45	49
45	50
45	52
45	57
45	58
45	78
45	83
45	115
45	150
45	158
45	159
45	180
45	189
45	235
45	652
45	677
45	881
45	885
45	898
45	900
45	901
45	912
45	913
45	915
45	921
45	923
45	928
45	935
45	945
45	1014
45	1083
45	1157
45	1192
45	1717
45	1742
45	1776
45	1778
45	1780
45	1806
45	1827
45	1843
45	1845
45	2007
45	4537
45	4541
45	4542
45	4543
45	4544
45	4558
47	0
47	2
47	13
47	15
47	20
47	27
47	29
47	30
47	37
47	40
47	49
47	51
47	65
47	67
47	68
47	80
47	98
47	969
47	1177
47	1202
47	1580
47	1610
47	1717
47	1752
47	3518
47	4572
47	4578
47	4579
47	4587
47	4605
49	0
49	3
49	13
49	15
49	18
49	20
49	22
49	27
49	30
49	36
49	37
49	45
49	47
49	50
49	51
49	54
49	58
49	68
49	69
49	71
49	75
49	80
49	83
49	98
49	101
49	102
49	104
49	108
49	112
49	115
49	159
49	169
49	180
49	185
49	189
49	190
49	232
49	280
49	295
49	319
49	362
49	378
49	412
49	415
49	431
49	481
49	631
49	659
49	663
49	818
49	881
49	903
49	909
49	962
49	963
49	995
49	1003
49	1005
49	1096
49	1099
49	1102
49	1140
49	1143
49	1148
49	1149
49	1163
49	1164
49	1168
49	1175
49	1179
49	1183
49	1185
49	1186
49	1192
49	1197
49	1207
49	1208
49	1219
49	1241
49	1242
49	1248
49	1249
49	1277
49	1300
49	1308
49	1309
49	1310
49	1317
49	1324
49	1334
49	1498
49	1501
49	1506
49	1521
49	1523
49	1535
49	1538
49	1541
49	1544
49	1553
49	1554
49	1557
49	1558
49	1559
49	1570
49	1578
49	1586
49	1599
49	1608
49	1640
49	1675
49	1693
49	1861
49	1890
49	1940
49	2108
49	2189
49	2243
49	2245
49	2282
49	2314
49	2359
49	2371
49	2387
49	2432
49	2453
49	2469
49	2790
49	3149
49	3334
49	3715
49	3924
49	3979
49	4244
49	4293
49	4619
49	4620
49	4624
49	4625
49	4626
49	4627
49	4628
49	4629
49	4636
49	4637
49	4639
49	4640
49	4642
49	4643
49	4652
49	4656
49	4658
49	4659
49	4660
49	4662
49	4663
49	4668
49	4669
49	4670
49	4671
49	4672
49	4673
49	4677
49	4682
49	4684
49	4687
49	4700
49	4710
49	4711
49	4720
49	4723
49	4733
49	4735
49	4743
49	4745
49	4754
49	4757
49	4759
49	4762
49	4765
49	4767
49	4768
49	4769
49	4771
49	4785
49	4787
49	4793
49	4803
49	4804
49	4819
49	4821
49	4823
49	4827
49	4829
49	4830
50	0
50	2
50	18
50	20
50	24
50	27
50	30
50	40
50	45
50	49
50	58
50	68
50	71
50	75
50	83
50	101
50	112
50	115
50	167
50	185
50	189
50	633
50	818
50	915
50	963
50	969
50	995
50	1096
50	1102
50	1140
50	1179
50	1192
50	1208
50	1219
50	1242
50	1244
50	1248
50	1350
50	1544
50	1553
50	1601
50	1895
50	3398
50	4283
50	4629
50	4639
50	4687
50	4769
50	4819
50	4844
50	4846
50	4848
50	4860
50	4864
50	4865
50	4868
51	0
51	13
51	27
51	40
51	47
51	49
51	67
51	86
51	87
51	98
51	105
51	188
51	620
51	1192
51	1319
51	1321
51	3021
51	4542
51	4619
51	4875
51	4879
51	4880
51	4881
52	0
52	20
52	29
52	30
52	45
52	67
52	102
52	185
52	908
52	969
52	1014
52	1570
52	1693
52	1696
52	1697
52	1698
52	1702
52	1707
52	1711
52	1714
52	1716
52	1717
52	1721
52	1730
52	1742
52	1762
52	1768
52	4890
52	4893
54	0
54	3
54	7
54	11
54	29
54	30
54	40
54	42
54	49
54	91
54	677
54	761
54	4904
56	0
56	5
56	7
56	11
56	29
56	30
56	40
56	42
56	91
56	124
56	130
56	132
56	134
56	539
56	717
56	731
57	0
57	30
57	45
58	0
58	7
58	18
58	20
58	27
58	30
58	40
58	45
58	49
58	50
58	68
58	71
58	75
58	80
58	83
58	105
58	112
58	115
58	189
58	677
58	1003
58	1096
58	1102
58	1178
58	1183
58	1186
58	1196
58	1208
58	1219
58	1240
58	1242
58	1248
58	1257
58	4673
62	0
62	15
62	30
62	185
62	1095
62	1099
62	1108
62	1168
62	1310
62	3732
65	0
65	30
65	47
65	1610
65	4931
67	0
67	13
67	20
67	27
67	29
67	30
67	36
67	37
67	47
67	51
67	52
67	75
67	80
67	86
67	87
67	98
67	102
67	105
67	112
67	153
67	169
67	185
67	214
67	620
67	773
67	875
67	878
67	903
67	908
67	969
67	995
67	1087
67	1092
67	1148
67	1157
67	1164
67	1168
67	1177
67	1308
67	1309
67	1310
67	1393
67	1498
67	1570
67	1693
67	1696
67	1697
67	1698
67	1702
67	1707
67	1711
67	1714
67	1717
67	1730
67	1741
67	1742
67	1768
67	2062
67	2356
67	4757
67	4944
67	4946
67	4949
67	4952
67	4953
67	4959
67	4962
67	4967
67	4969
67	4973
68	0
68	18
68	20
68	27
68	37
68	47
68	49
68	50
68	58
68	75
68	80
68	83
68	101
68	104
68	105
68	112
68	115
68	189
68	280
68	412
68	909
68	1003
68	1096
68	1102
68	1149
68	1175
68	1178
68	1183
68	1196
68	1208
68	1242
68	1248
68	1324
68	1334
68	1393
68	1506
68	1544
68	1553
68	1608
68	4711
68	4769
68	4804
68	4976
68	4979
68	4980
69	0
69	30
69	40
69	49
69	99
69	102
69	115
69	117
69	189
69	280
69	362
69	389
69	689
69	824
69	959
69	981
69	1027
69	1239
69	1501
69	1505
69	1578
69	1640
69	1648
69	1664
69	1729
69	1815
69	2410
69	2453
69	2748
69	4300
69	4627
69	4639
69	4710
69	4723
69	4767
69	4768
69	4793
69	4880
69	4984
69	4985
69	4987
69	4988
69	4996
69	5011
69	5013
69	5014
69	5017
69	5018
69	5019
69	5038
69	5042
69	5045
69	5046
71	0
71	18
71	27
71	37
71	40
71	49
71	50
71	58
71	83
71	115
71	280
71	1178
71	1208
71	1242
71	1248
71	5082
75	0
75	18
75	20
75	27
75	30
75	49
75	50
75	58
75	67
75	68
75	80
75	83
75	101
75	104
75	105
75	112
75	115
75	189
75	280
75	896
75	1003
75	1096
75	1102
75	1140
75	1163
75	1168
75	1175
75	1178
75	1183
75	1196
75	1208
75	1241
75	1242
75	1244
75	1248
75	1249
75	1310
75	1324
75	1334
75	1541
75	1544
75	1666
75	2243
75	2282
75	2366
75	4658
75	4682
75	4687
75	4711
75	4757
75	4767
75	4804
75	4976
75	5091
75	5092
75	5095
75	5101
75	5106
75	5107
75	5109
75	5115
78	0
78	30
78	45
78	1514
78	5132
80	0
80	18
80	20
80	27
80	30
80	47
80	49
80	58
80	67
80	68
80	75
80	83
80	101
80	104
80	105
80	112
80	115
80	280
80	412
80	773
80	896
80	962
80	1001
80	1003
80	1096
80	1140
80	1164
80	1168
80	1175
80	1208
80	1241
80	1248
80	1256
80	1310
80	1321
80	1324
80	1334
80	1534
80	1544
80	1580
80	1666
80	2062
80	2243
80	2359
80	2469
80	2836
80	3690
80	4624
80	4642
80	4658
80	4682
80	4687
80	4804
80	4976
80	5085
80	5095
80	5106
80	5146
80	5152
80	5153
80	5157
80	5161
80	5162
80	5163
80	5165
80	5167
80	5168
80	5174
80	5180
80	5193
80	5195
80	5197
83	0
83	18
83	20
83	27
83	30
83	36
83	45
83	49
83	50
83	58
83	68
83	71
83	75
83	80
83	101
83	108
83	112
83	115
83	169
83	189
83	190
83	969
83	1003
83	1096
83	1102
83	1138
83	1140
83	1175
83	1178
83	1196
83	1208
83	1240
83	1248
83	1252
83	1257
83	1266
83	1270
83	1505
83	1915
83	1987
83	2163
83	2167
83	2189
83	2195
83	2283
83	2360
83	2410
83	2836
83	3284
83	3295
83	4804
83	4985
83	5152
83	5208
83	5210
83	5213
83	5216
83	5217
83	5219
83	5221
83	5222
83	5223
83	5224
83	5226
83	5232
83	5234
83	5235
83	5239
83	5240
83	5241
83	5242
83	5248
86	0
86	13
86	51
86	67
86	105
86	1321
86	5252
86	5253
86	5254
87	0
87	13
87	27
87	51
87	67
87	88
87	98
87	105
87	966
87	5268
87	5269
87	5270
87	5271
87	5275
88	0
88	13
88	30
88	31
88	87
88	112
88	1177
88	5288
90	0
90	30
91	0
91	5
91	7
91	11
91	29
91	30
91	42
91	54
91	56
91	137
91	713
98	0
98	13
98	27
98	47
98	49
98	51
98	67
98	87
98	105
98	1321
98	5271
98	5275
99	0
99	30
99	69
99	117
99	1505
99	4639
99	4710
99	5288
99	5375
99	5376
99	5377
99	5380
99	5384
101	0
101	24
101	27
101	49
101	50
101	68
101	75
101	80
101	83
101	104
101	112
101	115
101	189
101	731
101	1096
101	1099
101	1102
101	1163
101	1183
101	1208
101	1248
101	1436
101	1544
101	1608
101	4393
101	4769
101	5398
102	0
102	29
102	30
102	36
102	49
102	52
102	67
102	69
102	185
102	202
102	305
102	908
102	915
102	969
102	1570
102	1645
102	1693
102	1696
102	1697
102	1698
102	1702
102	1707
102	1714
102	1721
102	1722
102	1730
102	1741
102	1762
102	1768
102	1775
102	1861
102	1870
102	2147
102	2189
102	2222
102	2278
102	2314
102	2374
102	2432
102	3393
102	3398
102	4057
102	4236
102	4723
102	4767
102	4769
102	4793
102	4880
102	4890
102	4893
102	4949
102	4952
102	4959
102	4973
102	5038
102	5268
102	5269
102	5270
102	5402
102	5403
102	5410
102	5412
102	5414
102	5425
102	5428
102	5429
102	5434
102	5437
102	5439
102	5441
102	5443
102	5452
102	5465
102	5470
102	5478
102	5480
102	5487
102	5491
102	5500
102	5505
102	5513
102	5522
102	5525
102	5550
102	5563
104	0
104	49
104	68
104	75
104	80
104	101
104	105
104	112
104	115
104	189
104	1003
104	1163
104	1175
104	1334
104	1544
104	1899
104	4682
104	5085
104	5575
104	5576
105	0
105	13
105	30
105	51
105	58
105	67
105	68
105	75
105	80
105	86
105	87
105	98
105	104
105	112
105	896
105	1112
105	1242
105	1324
105	1717
105	5270
105	5271
108	0
108	20
108	27
108	30
108	36
108	44
108	49
108	83
108	112
108	149
108	150
108	190
108	217
108	229
108	237
108	280
108	295
108	305
108	319
108	383
108	412
108	413
108	415
108	431
108	433
108	439
108	444
108	481
108	520
108	692
108	719
108	724
108	773
108	945
108	962
108	963
108	1112
108	1138
108	1179
108	1207
108	1239
108	1300
108	1318
108	1319
108	1386
108	1501
108	1505
108	1508
108	1509
108	1514
108	1520
108	1538
108	1557
108	1578
108	1654
108	1677
108	1679
108	1775
108	1811
108	1817
108	1872
108	1890
108	1899
108	1915
108	1955
108	1956
108	2007
108	2036
108	2042
108	2140
108	2147
108	2163
108	2176
108	2177
108	2184
108	2189
108	2204
108	2215
108	2216
108	2218
108	2222
108	2232
108	2241
108	2243
108	2256
108	2261
108	2268
108	2278
108	2287
108	2294
108	2305
108	2311
108	2312
108	2314
108	2316
108	2320
108	2322
108	2333
108	2349
108	2356
108	2360
108	2371
108	2375
108	2377
108	2380
108	2387
108	2408
108	2418
108	2431
108	2469
108	2477
108	2515
108	2517
108	2543
108	2624
108	2644
108	2669
108	2672
108	2684
108	2716
108	2717
108	2732
108	2751
108	2878
108	2938
108	2966
108	2992
108	3147
108	3232
108	3241
108	3295
108	3360
108	3397
108	3526
108	3604
108	3690
108	3732
108	3786
108	3905
108	3969
108	4029
108	4089
108	4150
108	4236
108	4244
108	4293
108	4325
108	4434
108	4605
108	4620
108	4624
108	4629
108	4662
108	4669
108	4710
108	4735
108	4819
108	4821
108	4829
108	4830
108	5152
108	5213
108	5226
108	5254
108	5425
108	5491
108	5590
108	5591
108	5593
108	5595
108	5596
108	5597
108	5600
108	5603
108	5606
108	5613
108	5614
108	5616
108	5623
108	5626
108	5629
108	5630
108	5635
108	5638
108	5639
108	5641
108	5644
108	5646
108	5647
108	5648
108	5652
108	5654
108	5656
108	5657
108	5658
108	5666
108	5676
108	5678
108	5682
108	5685
108	5687
108	5691
108	5693
108	5694
108	5697
108	5698
108	5700
108	5702
108	5705
108	5707
108	5710
108	5715
108	5718
108	5719
108	5724
108	5727
108	5734
108	5735
108	5736
108	5740
108	5744
